accuracy,Overall F1,Overall Precision,Overall Recall,Authentic F1,Authentic Precision,Authentic Recall,Synthetic F1,Synthetic Precision,Synthetic Recall,authentic_mislabeled,synthetic_mislabeled,top_10_features
0.865,0.864986498649865,0.8651460584233693,0.865,0.86634,1,0.875,0.8636363636363636,0.8724489795918368,0.855,"[1069585, 1071437, 1185135, 1241312, 1070489, 1183503, 1183950, 1184403, 1071615, 1241908, 1183121, 1242073, 1068609, 1185292, 1183553, 1242023, 1183218, 1069864, 1240966, 1241488, 1184873, 1184721, 1069462, 1241847, 1070729]","[858073, 853748, 858193, 1213681, 861909, 845747, 852431, 862143, 852550, 860960, 854067, 853453, 853630, 853702, 855441, 852272, 847237, 858040, 857922, 1156872, 860807, 853817, 861150, 1156367, 852317, 861594, 853701, 858234, 862280]","{'TTR': 0.08946614445294508, 'see': 0.03458794618495317, 'a': 0.024937181591659436, 'DT': 0.022416698960185028, 'through': 0.022279161999686253, 'the': 0.01904360418583666, 'RBR': 0.018359622937613753, 'yourself': 0.01756096336909944, 'RB': 0.01674767224423894, 'mean_sen_len': 0.016670561624928706}"
0.88,0.879951980792317,0.8806089743589745,0.88,0.87755,1,0.86,0.8823529411764706,0.8653846153846154,0.9,"[1184744, 1184812, 1183534, 1068314, 1185286, 1071755, 1239935, 1241072, 1069890, 1068249, 1183177, 1240245, 1070662, 1071174, 1183953, 1070391, 1184430, 1069983, 1184639, 1242169, 1242023, 1241534, 1069389, 1068567, 1241959, 1241743, 1240853, 1070472]","[862505, 1157410, 861289, 853759, 857992, 855278, 848193, 861960, 853774, 861498, 856631, 861575, 862444, 857734, 1214213, 845548, 853842, 861231, 861772, 857719]","{'TTR': 0.0936518174799657, 'through': 0.02861427698631124, 'a': 0.025959442878733217, 'see': 0.024351454331218204, 'sentiment': 0.022528227190138094, 'DT': 0.020813445930775387, 'any': 0.01836920139882501, 'of': 0.01806533137147802, 'i': 0.017455427548421713, 'RBR': 0.017192991870048788}"
0.855,0.8549093183239524,0.855889724310777,0.855,0.85128,1,0.83,0.8585365853658536,0.8380952380952381,0.88,"[1241072, 1070712, 1068183, 1184621, 1070213, 1070326, 1184309, 1071588, 1068493, 1069873, 1183863, 1183986, 1241940, 1240864, 1184714, 1071507, 1069891, 1069755, 1069084, 1183629, 1184337, 1183880, 1070239, 1069706, 1240545, 1069681, 1184132, 1241608, 1071745, 1241461, 1184968, 1071113, 1068261, 1068797]","[861602, 856648, 853616, 857708, 853858, 1156348, 1156194, 1212497, 854136, 857773, 857970, 845738, 853567, 853458, 853343, 861788, 848098, 861624, 1156708, 858214, 857923, 848006, 1214160, 847237]","{'TTR': 0.11211366028787324, 'DT': 0.02492399574321896, 'a': 0.02424503672581751, 'through': 0.021520072087999286, 'RBR': 0.02042352852089914, 'yourself': 0.01836562143405391, 'is': 0.0182905048936142, 'sentiment': 0.017514181076619652, 'see': 0.016923949986214996, 'the': 0.01673391233059588}"
0.865,0.8649696181640869,0.8653287959163246,0.865,0.86294,1,0.85,0.8669950738916257,0.8543689320388349,0.88,"[1240132, 1069095, 1069153, 1240621, 1069934, 1183467, 1069133, 1183361, 1241731, 1241717, 835391, 1240590, 1070785, 1183496, 1241388, 1068915, 1183436, 1069473, 1184476, 1068407, 1185164, 1184556, 1241156, 1241577, 1071359, 1184165, 1070773, 835501, 1184585, 1240861]","[1213229, 861558, 860935, 860827, 1156330, 853542, 858029, 848145, 861591, 861295, 859375, 861880, 1214213, 860868, 1212175, 856942, 859393, 856716, 861640, 858946, 1156380, 853616, 851049, 847828]","{'TTR': 0.09718079246228044, 'any': 0.026909459715560323, 'through': 0.02349744756064322, 'a': 0.02326958529909047, 'see': 0.02070308176767003, 'yourself': 0.018137542301823163, 'DT': 0.017032228930536256, 'of': 0.01651825869168018, 'RBR': 0.016116985446942785, 'sentiment': 0.015987928893288893}"
0.875,0.8749874987498749,0.8751500600240095,0.875,0.87374,1,0.865,0.8762376237623762,0.8676470588235294,0.885,"[1241630, 1240951, 1240797, 1183564, 1071687, 1185279, 1068310, 1241203, 1070514, 1241257, 1070984, 1241961, 1070707, 1240900, 1183636, 1241461, 1068797, 1184247, 1068342, 1068805, 1184239, 1069553, 1068128, 1184798, 1240316, 1184061, 1241525]","[857703, 858051, 853742, 853531, 853568, 857781, 857984, 853367, 1212483, 1156197, 1156459, 1157372, 848220, 847157, 847893, 850919, 852446, 847769, 860906, 858039, 857906, 1156933, 853521]","{'TTR': 0.09087594941197955, 'a': 0.034565438337452646, 'see': 0.024035396649735558, 'yourself': 0.02223040749388898, 'DT': 0.021165758088033032, 'sentiment': 0.020375800110578438, 'the': 0.017871730072273988, 'i': 0.01769580211000738, 'any': 0.017113673047804104, 'through': 0.01678869176033857}"
0.8825,0.8824404854957822,0.8832761341716977,0.8825,0.8798,1,0.86,0.8850855745721271,0.8660287081339713,0.905,"[1071740, 1070386, 1241632, 1068790, 1210990, 1184347, 1240648, 1069448, 1240608, 1242039, 1071708, 1183178, 1071462, 1069140, 1071437, 1184132, 1068615, 1184114, 1069998, 1185058, 1183986, 1154210, 1183636, 1071191, 1068745, 1185196, 1241195, 1183493]","[1213146, 860987, 846325, 853583, 845545, 858216, 858204, 859253, 1156331, 1214103, 1156920, 845824, 861805, 861670, 853434, 857954, 855582, 853824, 851843]","{'TTR': 0.10168018050509199, 'a': 0.02655124676455695, 'through': 0.024471908534055037, 'see': 0.0229880658756039, 'yourself': 0.02184537820765541, 'DT': 0.017926082597551022, 'i': 0.017719702588443537, 'sentiment': 0.017076667754848916, 'do': 0.016819061541341468, 'the': 0.015993499876816704}"
0.895,0.8949763696831787,0.8953558202382144,0.895,0.8934,1,0.88,0.896551724137931,0.883495145631068,0.91,"[1184593, 1071180, 1069571, 1240545, 1240298, 1069167, 1184607, 1242174, 1069378, 1183231, 1183000, 1070581, 1185359, 1184278, 1183693, 1183858, 1184400, 1185179, 1070351, 1240354, 1184239, 1069890, 1240120, 1068727]","[861913, 860955, 857769, 857975, 1156105, 861344, 861473, 848099, 857706, 861669, 861977, 857139, 861066, 848890, 1156380, 842756, 853354, 852518]","{'TTR': 0.0947658297117701, 'a': 0.030705963779963957, 'any': 0.024566933804023593, 'see': 0.023864041271302087, 'DT': 0.020110173589994774, 'through': 0.019393519895407253, 'i': 0.018767508310047774, 'of': 0.018745311333892938, 'sentiment': 0.017179773252104895, 'our': 0.017147659933883702}"
0.86,0.8599439775910364,0.860576923076923,0.86,0.85714,1,0.84,0.8627450980392157,0.8461538461538461,0.88,"[1184300, 1070460, 1070847, 1185231, 1183353, 1184299, 1242125, 1184204, 1184387, 1183520, 1185280, 1069216, 1241339, 1068235, 1069737, 1242233, 1071279, 1068734, 1068877, 1071495, 1068756, 1184562, 1240005, 1183402, 1071193, 1069167, 1070937, 1184203, 1183292, 1070341, 1242202, 1183986]","[861879, 1214220, 857672, 1155343, 853336, 857762, 851419, 1212767, 846577, 857933, 859603, 1157365, 849747, 858211, 852265, 857831, 861273, 861037, 858108, 855523, 861375, 861225, 1157270, 853395]","{'TTR': 0.09210672570989799, 'see': 0.02372614254127177, 'a': 0.023489723021754873, 'through': 0.022822192821150722, 'sentiment': 0.02031496418075694, 'do': 0.01902236797615177, 'our': 0.018611410770379297, 'RBR': 0.018336286498421134, 'DT': 0.018335549061814286, 'i': 0.017650847089319646}"
0.845,0.8446854881134297,0.8478173202943844,0.845,0.8377,1,0.8,0.8516746411483254,0.8165137614678899,0.89,"[1185106, 1069590, 1241156, 1184294, 1070936, 1240865, 1071672, 1070096, 1068186, 1068638, 1240585, 1068430, 1070505, 1069857, 1070222, 1069458, 1184802, 1240472, 1241815, 1070502, 1070061, 1240220, 1068564, 1241450, 1184123, 1240090, 1068951, 1071468, 1183478, 1240141, 1241357, 1185219, 1240245, 1241093, 1070904, 1069785, 1071202, 1068950, 1185229, 1241832]","[1157350, 1155650, 862588, 853337, 1156337, 853631, 858058, 859225, 1213907, 1157261, 857970, 858118, 853441, 861591, 853318, 848006, 861332, 852667, 1214102, 861681, 861717, 1212465]","{'TTR': 0.10399819173020639, 'DT': 0.027178991276576133, 'a': 0.02681923177930008, 'through': 0.02626804319956287, 'see': 0.020200960254564065, 'PRP$': 0.019262751002060124, 'yourself': 0.01871452797892442, 'the': 0.017493728620931022, 'of': 0.017307440941304045, 'i': 0.016964376864047205}"
0.8525,0.8523440383905501,0.8539956315432703,0.8525,0.84755,1,0.82,0.8571428571428571,0.8309859154929577,0.885,"[1071338, 1240446, 1240248, 835432, 1185348, 1239962, 1240342, 1070763, 1240516, 1240419, 835144, 1068853, 1240405, 1241525, 1184526, 1183092, 1241265, 1071553, 1183615, 1071459, 1071577, 1241243, 1068407, 1068535, 1183425, 1071740, 1069666, 1071292, 1241022, 1071462, 1068740, 1071761, 1069637, 1240834, 1241072, 1070622]","[861529, 861658, 845933, 858261, 853648, 852194, 1155521, 1213183, 1212510, 851277, 1156214, 861725, 848203, 853396, 853669, 848125, 845890, 857836, 847654, 861683, 1157465, 857806, 859476]","{'TTR': 0.09038431422821935, 'through': 0.030106127124320724, 'of': 0.0282559446050057, 'a': 0.02228418339883422, 'DT': 0.022147589267260074, 'RBR': 0.019608435707576498, 'yourself': 0.01878169715746979, 'sentiment': 0.01874523435085541, 'to': 0.017858593127606154, 'mean_sen_len': 0.01737650211439406}"
